,date,country_code,0
26,20200330,IE,"{0: 'How to delete Houseparty account', 1: 'John Prine', 2: 'Ryan Tubridy', 3: 'Covid-19 payment', 4: 'Sophie Brussaux', 5: 'Welfare', 6: 'Covid 19 payment form', 7: 'Luas crash', 8: 'Furlough', 9: 'Rte school', 10: 'Dominic Cummings', 11: 'International Space Station', 12: 'Joe Diffie', 13: 'German finance minister', 14: 'Joe Wicks workout', 15: 'Michael Jackson', 16: 'Tom Cruise', 17: 'RTE Home School Hub', 18: 'Bugzy Malone', 19: 'Batwoman'}"
27,20200330,NZ,"{0: 'Bachelorette NZ', 1: 'Radio Sport', 2: 'Flight tracker', 3: 'John Prine', 4: 'Joe Diffie', 5: 'Foodstuffs', 6: 'Mark Blum', 7: 'Zoom meetings', 8: 'Bear Hunt'}"
28,20200330,US,"{0: 'Drake', 1: 'Furlough', 2: 'Virginia stay-at-home order', 3: 'Nipsey Hussle', 4: 'MyPillow', 5: 'Modern Warfare 2 Remastered', 6: 'The Good Doctor', 7: 'SBA disaster loans', 8: 'Michigan unemployment', 9: 'Arizona news', 10: 'Schoology', 11: 'Selena', 12: 'CARES Act', 13: 'Tomie dePaola', 14: 'Furlough vs laid off', 15: 'John Krasinski', 16: 'Virginia', 17: 'Instacart strike', 18: 'When are the stimulus checks coming', 19: 'USNS Comfort'}"
29,20200330,ZA,"{0: 'Drake', 1: 'Coronavirus tips', 2: 'Cyril Ramaphosa news', 3: 'Naspers', 4: 'Zoom download', 5: 'Alibaba', 6: 'Little Fires Everywhere', 7: 'Durag', 8: 'Ramaphosa news Today'}"
30,20200331,AU,"{0: 'April Fools pranks', 1: 'Jobseeker payment', 2: 'Stacey MAFS', 3: 'Houseparty hacked', 4: 'Survivor Australia', 5: 'Modern Warfare 2 Remastered', 6: 'Treasury', 7: 'John Van Lieshout', 8: 'Sole trader', 9: 'iPhone 12', 10: 'Steve Carell', 11: 'Backstreet Boys', 12: 'Van Gogh', 13: 'Furlough', 14: 'Jack Grealish', 15: 'David Geffen', 16: 'Chris Benoit', 17: 'Hand sanitizers', 18: 'Guardian news'}"
31,20200331,GB,"{0: 'April Fools pranks', 1: 'Matt Baker', 2: 'James Blunt', 3: 'Andrew Jack', 4: 'Joe Sugg', 5: 'George Alagiah', 6: 'Billy Joe Saunders', 7: 'Llandudno', 8: 'Andrew Cuomo', 9: 'David Rocastle', 10: 'EuroMillions results', 11: 'Toby Young', 12: 'Woodmancote', 13: 'Peter Hitchens', 14: 'Brodie Gillon', 15: 'Ocado uk', 16: 'Nipsey Hussle', 17: 'Backstreet Boys', 18: 'Marsh family', 19: 'Seoul'}"
32,20200331,IE,"{0: ""April Fool's pranks"", 1: 'EuroMillions results', 2: 'Andrew Jack', 3: 'Club Penguin', 4: 'Modern Warfare 2 remastered', 5: 'Fuel allowance', 6: 'Don Conroy', 7: 'Seanad elections', 8: ""Woodie's DIY"", 9: 'James Blunt', 10: 'Chris Cuomo', 11: 'Jim Bartley', 12: 'Joe Sugg', 13: 'David Rocastle', 14: 'Hungary', 15: 'Mike Denver', 16: 'Seoul'}"
33,20200331,NZ,"{0: 'Houseparty app hacking', 1: 'Living Earth Christchurch', 2: 'April Fools pranks', 3: 'Sophie Brussaux', 4: 'Noel Leeming online', 5: 'NZ lockdown extension', 6: 'David Skegg', 7: 'Nz lockdown extended', 8: 'Spectrum Care', 9: 'Covid-19 nz latest'}"
34,20200331,US,"{0: 'Dame Jean Macnamara', 1: 'Idaho earthquake', 2: 'Chris Cuomo', 3: 'April Fools pranks', 4: 'Andrew Jack', 5: 'Stimulus checks Social Security', 6: 'Jeff Grosso', 7: 'April Fools', 8: 'Selena Quintanilla', 9: 'Yellowstone', 10: 'Yellowstone Volcano', 11: 'Leslie Jordan', 12: 'Face mask for sale', 13: 'DaBaby', 14: 'Taco Bell free taco', 15: 'National Guard', 16: 'David Geffen', 17: 'Masks for sale', 18: 'Toilet paper online in stock', 19: 'Mitigation'}"
35,20200331,ZA,"{0: ""April Fool's pranks"", 1: 'Gita Ramjee', 2: 'Coronavirus deaths in South Africa', 3: 'Petrol price April 2020', 4: 'Bill Gates', 5: 'FNB bank', 6: 'Prince Charles', 7: 'Naledi Pandor', 8: 'Harry Potter', 9: 'Jack Ma', 10: 'Sa lockdown extended', 11: 'Louis Wilsenach'}"
36,20200401,AU,"{0: 'Dame Jean Macnamara', 1: 'Club Penguin', 2: 'Taronga TV', 3: 'Zoom meetings', 4: 'Andrew Forrest', 5: 'AFL Evolution 2', 6: 'Bottle shop', 7: 'Eddie McGuire', 8: 'Bing', 9: 'Jeff Grosso', 10: 'Final Fantasy 7 Remake', 11: 'Chris Cuomo', 12: 'Philippines', 13: 'Andrew Jack Star Wars', 14: 'Vogue Shopping Night', 15: 'Community', 16: 'Tom cruise', 17: 'Nipsey Hussle', 18: 'What is a Virus', 19: 'FF7 Remake'}"
37,20200401,GB,"{0: 'Weather tomorrow', 1: ""McDonald's"", 2: 'NS&I', 3: 'Josh Maja', 4: 'Wimbledon', 5: 'Dua Lipa', 6: 'Sunderland', 7: 'Carol Baskin', 8: 'Harry Potter at Home', 9: 'Pangolin', 10: 'David Hockney', 11: 'Save Me', 12: 'Aldi online', 13: '6ix9ine', 14: 'Alok Sharma', 15: 'Will Grigg', 16: 'Matthew McCombe', 17: 'Phillip Schofield', 18: 'Sophia Myles', 19: 'Remdesivir'}"
38,20200401,IE,"{0: 'Weather tomorrow', 1: 'Tony Holohan', 2: 'Pangolin', 3: 'Department of Education', 4: 'Josh Maja', 5: 'Sunderland', 6: 'International Space Station', 7: '5G', 8: 'Will Grigg', 9: 'Matt Damon', 10: 'The Act', 11: 'Wimbledon', 12: 'Ronan Mullen', 13: 'Zoom meetings', 14: ""Grey's Anatomy"", 15: 'Matt Baker', 16: 'Covid-19 news', 17: 'Johnson and Johnson', 18: 'Pape Diouf'}"
39,20200401,NZ,"{0: 'Dame Jean Macnamara', 1: 'Ird', 2: 'Briscoes', 3: 'Club Penguin', 4: 'Andrew Jack', 5: 'Zoom meetings', 6: 'State of emergency Act nz', 7: 'AUT', 8: 'Anne Hathaway', 9: 'KJ Apa', 10: 'Chris Cuomo', 11: 'Jeff Grosso', 12: 'Briscoes nz', 13: 'Bing', 14: 'Salvation Army', 15: 'Good Friday'}"
40,20200401,US,"{0: 'Adam Schlesinger', 1: 'Census 2020', 2: 'Florida stay-at-home order', 3: 'Georgia shelter-in-place', 4: 'Garth Brooks', 5: 'Zantac', 6: 'Selena', 7: 'Aldon Smith', 8: 'Ellis Marsalis', 9: '6ix9ine', 10: 'Florida', 11: 'N95 mask for sale', 12: 'Rob Gronkowski', 13: 'How to make a face mask with fabric', 14: 'Tekashi69', 15: 'Zoom meetings', 16: 'Robert Redford', 17: 'David Blaine', 18: 'UFC 249', 19: 'Fabletics'}"
41,20200401,ZA,"{0: 'Doctor Khumalo', 1: 'Mary Oppenheimer', 2: 'Fikile Mbalula', 3: 'UCT', 4: 'Ignatius Jacobs', 5: 'Nipsey Hussle', 6: 'Chris Cuomo', 7: 'Andrew Jack', 8: 'April'}"
42,20200402,AU,"{0: 'Adam Schlesinger', 1: 'Free childcare', 2: 'Bunnings gym equipment', 3: 'Harry Potter at Home', 4: 'Jobs hub', 5: '6ix9ine', 6: 'COVID-19 news', 7: 'Leighton Meester', 8: 'Wimbledon', 9: 'KPMG', 10: 'CSIRO', 11: 'Peter Dutton', 12: 'Turkmenistan', 13: 'Humble Bundle', 14: 'Teri Hatcher', 15: 'Paige VanZant', 16: 'Josh Maja', 17: 'Pandemic leave', 18: 'Sunderland', 19: 'Samuel L. Jackson'}"
